ID,alphaStable,alphaVolatile,beta,recovered1MulAlpha,recovered1MulBeta,recovered1MulLL,recovered1MulBIC,recovered2MulAlphaS,recovered2MulAlphaV,recovered2MulBeta,recovered2MulLL,recovered2MulBIC,recovered1AddAlpha,recovered1AddBeta,recovered1AddOmega,recovered1AddLL,recovered1AddBIC,recovered2AddAlphaS,recovered2AddAlphaV,recovered2AddBeta,recovered2AddOmega,recovered2AddLL,recovered2AddBIC
6352,0.1926569966141247,0.822191199646904,0.0283237504264384,0.13208122104512296,0.046841791075460895,-90.32009329207273,190.7905342146131,0.06725413596244291,0.6078220831921942,0.044897329300732314,-88.06694563246404,191.35941271062956,0.32057778462924824,0.0339146641444364,0.6504425007895615,-90.49250617304956,196.2105337918006,0.08965091260670482,0.9063424068307291,0.03619650447152006,0.6579839129315767,-86.08619892791785,192.473093116771
6353,0.1003318644378201,0.0102325857353331,0.1539948080263606,0.04665040794976429,0.15557520734961316,-49.44779130678242,109.04593024403249,0.09441365866739397,0.01610989878043072,0.16815298721087543,-47.52782722563549,110.28117589697246,0.030297616906377164,0.1159198652917374,0.5836043829215873,-51.816102083520875,118.85772561274322,0.0984735237124815,0.011539562617915541,0.11158814947293064,0.6370658491429125,-50.041591602867726,120.38387846667075
6354,0.1451335220451684,0.0285107148269895,0.199404328222709,0.1349039752115318,0.2055808014013743,-41.98440396042644,94.11915555132053,0.332331539660352,0.08467314762961695,0.20735427546091356,-39.57298877019549,94.37149898609245,0.12057829599478308,0.12224037780583052,0.5970423580499672,-45.81636252019079,106.85824648608306,0.34269530728280906,0.06661515470163623,0.1372581686156056,0.5958965257152752,-42.10859544072555,104.5178861423864
6355,0.0344138423971946,0.6452824727001593,0.1009278318460313,0.4109088287557623,0.06392476678702855,-77.22084852839546,164.59204468725858,0.016493039049467806,0.7334159318957375,0.09732677951988453,-62.61021897326414,140.44595939222975,0.5177397336950701,0.04697708187720571,0.719708325369434,-78.67799054139329,172.58150252848804,0.022827584913177223,0.7884607812762577,0.061729904464223107,0.6409720683485167,-68.47148119697472,157.24365765488474
6356,0.129907026604428,3.0032177681846422e-09,0.0674484194326235,0.03927713734170744,0.05058391458174286,-90.2723910749418,190.69512978035124,0.09165891112582716,8.262306197745845e-15,0.05173409450137655,-88.80228149823216,192.8300844421658,0.015038345257531168,0.051757589334063214,0.4691828932588864,-90.56914375082923,196.36380894735993,0.057480506749660924,1.731160868120087e-08,0.041842748473053464,0.5864667048752988,-89.64962501460067,199.59994529013665
6357,0.5725225468716126,0.2564631089541473,0.0946667581714718,0.31549572107614476,0.09867185342003378,-65.83225001746203,141.8148476653917,0.5425806575999795,0.2216510750526438,0.10120245690842657,-63.184819532518034,141.59516051073754,0.269992160479511,0.06603414624283059,0.6072357734539138,-68.85407368326476,152.933668812231,0.4558767520318364,0.1857462081889396,0.06849172228769354,0.6014081157824678,-67.1174447779027,154.5355848167407
6358,0.160601610905331,0.2705122525582637,0.0706036031019708,0.2407254297901307,0.07727939299000251,-70.94055373551846,152.03145510150458,0.054628658819518915,0.3366293594900944,0.08290219937790806,-69.78695854123362,154.7994385281687,0.33464716619942125,0.05521209308657085,0.7068542714133849,-72.28973378879726,159.804989023296,0.21592070563382196,0.38916582953467393,0.05580612245408803,0.7035383640581225,-72.0800999260901,164.4608951131155
6359,0.1128226934894468,0.7034612774176751,0.0701106349804103,0.5507362936998795,0.07346271532856935,-71.75467064087982,153.6596889122273,0.15440176947771145,0.7930623886143312,0.08954748045064222,-63.549146295944,142.32381403758947,0.6356315586282104,0.05428143358103015,0.6782923242796145,-72.94645554988475,161.11843254547097,0.20317952924586757,0.8475079153548535,0.0582864313510233,0.6530585667214874,-68.1696752922961,156.6400458455275
6360,0.2056471780253289,0.0443979273843274,0.098940774872022,0.08493457252436717,0.11591020810373076,-58.58643606478584,127.32321976003934,0.3053541738874066,0.053591191128673214,0.13167479632105109,-53.3831506941223,121.99182283394607,0.07413201167857517,0.08188343930706206,0.5825510762970442,-61.4673910605446,138.16030356679067,0.3464971603352397,0.05107239239994934,0.08979151339182932,0.5773153018545457,-56.339485263011724,132.97966578695875
6361,0.1268721564485471,0.457907492574546,0.1818340585872817,0.4040413254532091,0.13163204818425478,-52.260481216150595,114.67131006276884,0.11073224046933518,0.5141270569941694,0.18804914324303906,-44.3296871192921,103.88489568428568,0.4011905150168441,0.09336509644410226,0.6215502187390053,-50.240745381929926,115.70701220956133,0.11299716580895763,0.4857690897636577,0.11048058656156502,0.6038363219901572,-45.691807267223346,111.684309795382
6362,0.0651225344154583,0.0839747881104827,0.0985122647469545,0.1680891765443574,0.09235554957965435,-69.40137018344787,148.95308799736338,0.11889401375498429,0.20652883363131647,0.09318721304634155,-68.96427827377097,153.15407799324342,0.15255225284242613,0.07398465437360192,0.5975707256258799,-66.01025458405343,147.24603061380833,0.12121561937775178,0.17875918894261678,0.07391505611146085,0.598949507026464,-65.80171751693649,151.90413029480828
6363,0.0829146120615739,0.2907995780306713,0.164106981660133,0.1446361113993316,0.19679623423750028,-43.22208657690913,96.5945207842859,0.06946398954187538,0.19629534209498425,0.22528079528835035,-40.19370038389459,95.61292221349065,0.11642680407177612,0.13703898045551013,0.5885161886692534,-40.85624192298253,96.93800529166653,0.05196441501877296,0.13896870514084256,0.15019601220320541,0.5716927603924565,-38.88368164239219,98.06805854571968
6364,0.1651575059095927,0.1069415162538539,0.1348574977113269,0.13637487497255987,0.13487900843483716,-56.59757627962287,123.34550018971339,0.34952453024995506,0.10436031841513939,0.13700349405327625,-54.508417657186186,124.24235676007385,0.1313805643144647,0.0934294800568974,0.6466892682320452,-56.04692249405503,127.31936643381154,0.4405170053562876,0.11041498476877726,0.09496039168657312,0.6686589046283534,-53.77607865225411,127.85285256544353
6365,0.0638013420043815,0.1001597767057316,0.1280053909102378,0.07375478266237726,0.12325807013574543,-59.01564772805928,128.1816430865862,0.03867982573401175,0.11400549574770502,0.13336894227714408,-56.5775238759938,128.38056919768908,0.06411070581958657,0.08388452812858906,0.6135358043214619,-62.19939706066949,139.62431556704047,0.024716218248095938,0.08601754606427324,0.09733987278104612,0.5600324667294938,-59.75062445967855,139.8019441802924
6366,0.223504467277458,0.0161582198335245,0.2246529042119814,0.06305244934331956,0.21490175878338075,-40.30035090076123,90.75104943199011,0.22217630465131025,0.010874773992605514,0.30647049621170097,-30.73710501683506,76.6997314793716,0.01358004204329441,0.23073167845350545,0.3785753005769709,-39.791597863618534,94.80871717293854,0.270324642257523,0.008327514677950551,0.19966888537622493,0.5741861106701617,-32.096646196117675,84.49398765317065
6367,0.3047521579534004,0.0511322674192864,0.0659089651820874,0.07310268821162824,0.05578407337667996,-86.54259790354313,183.2355434375539,0.41204110304604874,0.031004334995184703,0.06336386156737928,-81.4086576001163,178.04283664593407,0.08543830794926864,0.043095653930891244,0.6008870179182964,-87.11216803935942,189.4498575244203,0.4096066502036191,0.037755025809569714,0.049205072511412276,0.5693720318719496,-82.06183706335587,184.42436938764703
6368,0.1603063563591674,0.4052276914737016,0.0974430985425936,0.23611573015655302,0.07850939974746539,-70.15682205637574,150.46399174321914,0.12753272310366037,0.3346951695321129,0.07965849306821148,-68.98860351692252,153.20272847954652,0.20216268237217952,0.05406303173341543,0.5422636477992089,-73.12477692420032,161.4750752941021,0.06565672790382181,0.29434790262792393,0.05572754523081805,0.5324762055445376,-71.66033003453099,163.62135532999727
6369,0.0706854273627097,0.9999999909445866,0.1409132143177379,0.7678771246656881,0.059968887264082005,-68.59537542499658,147.3410984804608,0.048065958575114594,0.9999999999999984,0.17016933999336656,-35.91729833993422,87.06011812556991,0.6855334721468757,0.0448230031702526,0.570557658703019,-69.12951329811344,153.48454804192835,0.014842927343413581,0.9999999826464637,0.09794728224039882,0.4509176736699634,-36.8670024452851,94.03470015150552
6370,0.2055835482826669,0.2817431100958176,0.1536660692006542,0.30934484632051423,0.14229243286749127,-51.986910747354656,114.12416912517696,0.3647384768577854,0.2653662702912386,0.14495056393676306,-51.67440669259952,118.57433483090051,0.21869499134442352,0.08663823994157843,0.5944692931557854,-56.907940109109006,129.0414016639195,0.28116498013858154,0.17880431603068223,0.08817103294245825,0.5911487185492099,-56.622661614139716,133.54601848921473
